plate,well,control,gene_symbol,score_k_corr_perc_mean_HCT116,score_k_corr_perc_mean_RPE1,score_spots_number_mean_HCT116,score_spots_number_mean_RPE1,score_area_mean_HCT116,score_area_mean_RPE1,score_cell_n_HCT116,score_cell_n_RPE1,score_radial_dist_mean_mean_HCT116,score_radial_dist_mean_mean_RPE1,raw_repeat_1_area_mean_HCT116,raw_repeat_1_area_mean_RPE1,raw_repeat_1_cell_n_HCT116,raw_repeat_1_cell_n_RPE1,raw_repeat_1_k_corr_perc_mean_HCT116,raw_repeat_1_k_corr_perc_mean_RPE1,raw_repeat_1_radial_dist_mean_mean_HCT116,raw_repeat_1_radial_dist_mean_mean_RPE1,raw_repeat_1_spots_number_mean_HCT116,raw_repeat_1_spots_number_mean_RPE1,raw_repeat_2_area_mean_HCT116,raw_repeat_2_area_mean_RPE1,raw_repeat_2_cell_n_HCT116,raw_repeat_2_cell_n_RPE1,raw_repeat_2_k_corr_perc_mean_HCT116,raw_repeat_2_k_corr_perc_mean_RPE1,raw_repeat_2_radial_dist_mean_mean_HCT116,raw_repeat_2_radial_dist_mean_mean_RPE1,raw_repeat_2_spots_number_mean_HCT116,raw_repeat_2_spots_number_mean_RPE1,ratio_repeat_1_area_mean_HCT116,ratio_repeat_1_area_mean_RPE1,ratio_repeat_1_cell_n_HCT116,ratio_repeat_1_cell_n_RPE1,ratio_repeat_1_k_corr_perc_mean_HCT116,ratio_repeat_1_k_corr_perc_mean_RPE1,ratio_repeat_1_radial_dist_mean_mean_HCT116,ratio_repeat_1_radial_dist_mean_mean_RPE1,ratio_repeat_1_spots_number_mean_HCT116,ratio_repeat_1_spots_number_mean_RPE1,ratio_repeat_2_area_mean_HCT116,ratio_repeat_2_area_mean_RPE1,ratio_repeat_2_cell_n_HCT116,ratio_repeat_2_cell_n_RPE1,ratio_repeat_2_k_corr_perc_mean_HCT116,ratio_repeat_2_k_corr_perc_mean_RPE1,ratio_repeat_2_radial_dist_mean_mean_HCT116,ratio_repeat_2_radial_dist_mean_mean_RPE1,ratio_repeat_2_spots_number_mean_HCT116,ratio_repeat_2_spots_number_mean_RPE1,norm_repeat1_area_mean_HCT116,norm_repeat1_area_mean_RPE1,norm_repeat1_cell_n_HCT116,norm_repeat1_cell_n_RPE1,norm_repeat1_k_corr_perc_mean_HCT116,norm_repeat1_k_corr_perc_mean_RPE1,norm_repeat1_radial_dist_mean_mean_HCT116,norm_repeat1_radial_dist_mean_mean_RPE1,norm_repeat1_spots_number_mean_HCT116,norm_repeat1_spots_number_mean_RPE1,norm_repeat2_area_mean_HCT116,norm_repeat2_area_mean_RPE1,norm_repeat2_cell_n_HCT116,norm_repeat2_cell_n_RPE1,norm_repeat2_k_corr_perc_mean_HCT116,norm_repeat2_k_corr_perc_mean_RPE1,norm_repeat2_radial_dist_mean_mean_HCT116,norm_repeat2_radial_dist_mean_mean_RPE1,norm_repeat2_spots_number_mean_HCT116,norm_repeat2_spots_number_mean_RPE1,sd_cell_n_HCT116,sd_cell_n_RPE1,sd_k_area_mean_HCT116,sd_k_area_mean_RPE1,sd_k_corr_perc_mean_HCT116,sd_k_corr_perc_mean_RPE1,sd_radial_dist_mean_mean_HCT116,sd_radial_dist_mean_mean_RPE1,sd_spots_number_mean_HCT116,sd_spots_number_mean_RPE1
2,F20,sample,CNOT7,-2.63,-0.69,1.39,1.86,0.61,0.48,0.08,-0.1,0.6,1.12,127.269813526557,185.354974445932,899,493,55.2563959955506,50.3032454361055,0.519150383727554,0.519195504839953,36.4082313681869,32.6105476673428,122.184752557172,168.184909555878,709,781,55.4696755994358,36.6754161331626,0.512845772800399,0.534060660668043,33.7559943582511,31.6530089628681,1.04,1.06,1.12,1.27,0.963,0.972,0.996,1.02,1.02,1.01,1.01,1.02,0.89,0.899,0.935,0.999,1.02,1,1.03,0.996,1.121,0.06,0.275,0.597,-1.715,-0.505,0.025,1.39,1.617,1.651,0.106,0.899,-0.121,-0.796,-3.545,-0.882,1.183,0.859,1.158,2.059,0.2800142853498728,0.9849997461928608,0.7177133829043457,0.5932625894155134,1.2940054095713818,0.26657925650732844,0.8188296526140221,0.37547370081005665,0.32456201256462536,0.2884995667241115
2,C19,sample,WDR82,-2.63,-0.74,0.25,-0.43,-1.91,0.44,-0.26,-0.24,2.67,0.89,114.218068548195,182.044542881701,591,269,54.6565143824027,49.368029739777,0.536175592780099,0.519489215840427,32.4856175972927,31.092936802974,117.996189152012,170.429122721414,907,837,55.3985667034179,36.294504181601,0.521670110111167,0.536264366762479,33.0474090407938,32.1111111111111,0.931,1.04,0.734,0.695,0.952,0.954,1.03,1.02,0.909,0.962,0.973,1.03,1.14,0.964,0.934,0.989,1.03,1,1.01,1.01,-1.989,0.058,-0.542,-0.505,-2.097,-1.505,2.666,1.373,0.338,-1.579,-1.822,0.825,0.032,0.019,-3.156,0.022,2.673,0.4,0.161,0.717,0.4058792924010783,0.37052395334175087,0.11808683245815346,0.5423509011700819,0.7488260812765539,1.079752054871858,0.00494974746830591,0.6880148980945107,0.12515790027001894,1.6235171696043131
3,I08,sample,ELL,-2.71,-1.28,-0.41,0.14,0.2,0.64,0.83,1.16,0.91,0.68,125.427449503596,187.095917122671,1010,414,53.4638613861386,49.9202898550725,0.532883046804428,0.518015218071796,36.4683168316832,32.024154589372,124.52390491038,171.250821807767,858,865,57.8234265734266,35.9578034682081,0.503343185298086,0.538947403940377,32.1317016317016,31.5791907514451,1.01,1.05,1.29,1.07,0.938,0.953,1.02,1.02,1.01,0.981,1.02,1.01,0.974,1.11,0.968,0.962,0.998,1.01,0.973,1.01,0.002,1.461,1.781,0.934,-2.932,-1.13,1.45,-0.002,-0.252,0.28,0.389,-0.182,-0.129,1.377,-2.494,-1.434,0.373,1.371,-0.56,0,1.3505739520663058,0.3132483040656405,0.2736503243191939,1.1617764414894978,0.3097127701597076,0.2149604614807105,0.7615540033379117,0.9708576105691298,0.21778888860545667,0.19798989873223333
3,M19,sample,CITED1,-2.72,-1.71,-2.28,-0.58,-0.13,-0.27,-1.82,0.1,-5.01,0.68,122.560410286344,179.959089432939,868,479,58.3260368663594,47.9342379958246,0.516957714336562,0.506315399911409,34.3513824884793,32.5908141962422,124.834605528394,164.982139763753,596,788,54.2156040268456,35.7887055837563,0.459644087445372,0.534276172197268,30.4530201342282,31.1002538071066,0.983,1.01,1.11,1.24,1.02,0.915,0.986,0.993,0.952,0.998,1.02,0.973,0.677,1.02,0.908,0.958,0.912,1,0.922,0.991,-1.144,-0.19,-0.148,0.222,-0.587,-1.632,0.105,0.254,-0.794,-0.743,0.89,-0.353,-3.497,-0.023,-4.852,-1.794,-10.117,1.1,-3.774,-0.416,2.3681006101937476,0.17324116139070414,1.4382551929334375,0.11525840533340724,3.015810421760625,0.1145512985522208,7.228045517288889,0.5982123368838193,2.107178207935912,0.23122391744800103
4,H10,sample,NSL1,-2.76,-0.89,0.14,-0.35,-0.66,0.62,0.4,-1.23,3.3,2.04,121.791582386804,166.180053912415,761,135,53.415900131406,48.3814814814815,0.542094085648382,0.552981184329769,33.6504599211564,29.2296296296296,122.690366493884,181.741583086506,1117,706,55.6705461056401,33.8130311614731,0.526358946980523,0.539617592850996,33.1790510295434,31.9334277620397,0.977,0.998,0.974,0.577,0.924,0.908,1.05,1.07,1,0.921,1.01,1.07,1.19,0.924,0.945,0.893,1.04,1.01,1.01,1.01,-1.316,-1.15,0,-0.999,-3.176,-0.934,4.031,3.104,0.272,-1.14,0,2.394,0.802,-1.453,-2.347,-0.836,2.562,0.978,0,0.437,0.5670996385116112,0.32102647865869266,0.9305525240414966,2.5059864325251247,0.5861915216036481,0.06929646455628172,1.0387398615630383,1.5033090168026002,0.19233304448274097,1.1151073939311853
2,C16,sample,SF3B1,-2.77,1.83,-4.32,-7.31,-2.91,1.72,-2.52,-1.77,7.44,0.83,108.748486641786,189.163025576493,240,137,51.3729166666667,48.8467153284672,0.575966198523057,0.534069546264515,28.7375,24.2189781021898,119.216610487871,184.066091904372,371,671,57.167115902965,44.8315946348733,0.537797257341016,0.52644052008014,28.6172506738544,29.6602086438152,0.887,1.08,0.298,0.354,0.895,0.944,1.1,1.05,0.804,0.749,0.983,1.11,0.466,0.773,0.964,1.22,1.06,0.985,0.877,0.934,-4.142,0.66,-2.838,-2.106,-4.011,-1.524,8.761,3.967,-4.164,-10.289,-1.673,2.773,-2.205,-1.427,-1.53,5.191,6.122,-2.308,-4.476,-4.339,0.4475985924910846,0.4801255044256657,1.745846642749586,1.494116628647175,1.7543319241238244,4.748222035667666,1.8660547955512985,4.437095051945586,0.22061731573020305,4.2072853480599575
4,D05,sample,TAF7,-2.99,0.3,-1.62,-0.42,-4.36,-0.91,0.28,-0.13,2.99,-0.27,104.064525509786,151.061841173569,802,319,54.0766832917706,52.4184952978056,0.540705781084142,0.517163737567715,30.1571072319202,31.2225705329154,102.541089419766,164.116828766588,1037,721,55.5593056894889,38.380027739251,0.531498602540727,0.531072665795721,30.6875602700096,30.9750346740638,0.835,0.907,1.03,1.36,0.935,0.984,1.04,1,0.896,0.984,0.843,0.963,1.1,0.944,0.943,1.01,1.05,0.999,0.931,0.978,-4.44,-1.469,-0.373,0.152,-3.292,0,3.136,0.085,-1.424,-0.674,-4.287,-0.348,0.934,-0.41,-2.682,0.591,2.839,-0.634,-1.822,-0.158,0.9241885630108176,0.3973940110268397,0.10818733752154212,0.7926667017101199,0.4313351365237939,0.4179001076812496,0.21001071401240473,0.5084097756731276,0.28142849891224603,0.36486709909225856
4,K02,sample,TCF7L2,-3.09,0.11,0.37,0.76,0.25,-0.45,0.02,1.21,1.51,-0.92,126.118147588312,173.982954303566,825,529,56.8630303030303,56.2221172022684,0.522332843307885,0.498825615048041,33.3745454545455,34.2533081285444,117.586055415528,161.84454654261,814,958,55.1173218673219,35.6330897703549,0.513509470106738,0.531570610666576,33.1621621621622,32.1722338204593,1.01,1.04,1.06,2.26,0.984,1.06,1.01,0.968,0.992,1.08,0.967,0.95,0.865,1.25,0.936,0.941,1.01,1,1.01,1.02,0.735,0.314,-0.424,1.234,-2.278,1.38,1.41,-0.778,-0.02,1.079,-0.243,-1.215,0.46,1.182,-3.905,-1.151,1.607,-1.061,0.769,0.445,0.625082394568908,0.03676955262170051,0.6915504320004435,1.0811662684342311,1.1504627329905126,1.7896872631831515,0.1393000358937499,0.20011121907579288,0.557907250356186,0.4483056992722711
1,G21,sample,WDR5,-3.13,-2.53,-0.02,0.66,-2.54,1.47,-0.15,-0.56,3.71,2.09,110.382848888831,199.719853178935,969,298,54.3802889576883,46.6342281879195,0.529255058838344,0.530102801439701,31.9504643962848,32.3489932885906,105.519439107491,178.399760811232,63,726,55.5238095238095,36.4476584022039,0.540374431175776,0.541036399495343,31.3968253968254,31.969696969697,0.901,1.11,1.16,0.861,0.921,0.877,1.03,1.04,0.971,1.01,0.922,1.06,0.181,0.879,0.941,0.984,1.08,1.01,1.01,1.01,-3.543,1.985,1.086,-0.664,-3.778,-3.295,3.577,2.41,-0.221,-0.064,-1.546,0.948,-1.394,-0.46,-2.475,-1.755,3.849,1.771,0.188,1.383,1.753624817342638,0.1442497833620557,1.4120922420295354,0.7332697320904499,0.9213601358860714,1.0889444430272832,0.1923330444827411,0.45184123317820407,0.28920667350529794,1.0231835123769342
2,K16,sample,KANSL1,-3.15,-2.81,-0.21,-3.59,0.84,1.57,-0.96,-1.48,1.29,2.47,129.6368571627,201.040900569806,629,239,53.3330683624801,48.3284518828452,0.537915569936879,0.528404998731141,37.6232114467409,29.6987447698745,122.729679161572,170.650292537189,498,706,55.2058232931727,33.5573654390935,0.508941944495361,0.54219305221018,32.289156626506,29.9787535410765,1.06,1.15,0.781,0.618,0.929,0.934,1.03,1.04,1.05,0.919,1.01,1.03,0.625,0.813,0.931,0.914,1.01,1.01,0.99,0.944,1.642,3.088,-0.605,-1.469,-2.176,-2.577,2.243,3.677,0.09,-3.549,0.028,0.062,-1.325,-1.485,-4.129,-3.051,0.328,1.267,-0.517,-3.634,0.5091168824543142,0.01131370849898477,1.1412703448350876,2.139705119870493,1.380979543657327,0.33516861428242367,1.3541094859722385,1.7041273426595795,0.4292138161802343,0.06010407640085651
1,N17,sample,NIPBL,-3.22,0.01,-0.74,-2.17,-0.23,-0.25,1.99,-0.93,2.97,0.82,118.148343150563,167.316029862553,1133,216,54.3503971756399,52.7523148148148,0.529801206796347,0.522990387548691,32.2744924977935,29.9444444444444,117.894412047887,170.136103274495,992,729,55.2631048387097,37.3854595336077,0.526932324211777,0.532176559080533,30.3709677419355,30.1604938271605,0.964,0.926,1.36,0.624,0.92,0.992,1.04,1.03,0.981,0.931,1.03,1.01,2.85,0.883,0.936,1.01,1.05,0.992,0.976,0.956,-0.621,-0.881,0.933,-1.359,-3.851,-0.299,3.441,1.729,-1.474,-1.963,0.162,0.381,3.052,-0.507,-2.585,0.325,2.503,-0.084,-0.01,-2.382,1.4983592693342942,0.6024549775709385,0.5536646096690667,0.892368757857423,0.8951971849821692,0.4412346314604057,0.6632661607529814,1.2819845942912107,1.0352043276571057,0.29627774131716345
2,I13,sample,CDCA5,-3.24,1.76,1.16,-7.37,2.94,-3.01,-1.42,-1.76,3.55,2.76,133.46825813531,140.461432361428,512,158,53.0439453125,52.873417721519,0.541506049599061,0.539358788831475,39.232421875,24.8544303797468,134.551925491971,153.38023777082,552,706,56.6268115942029,42.8548158640227,0.525242396294942,0.535200941099918,34.0634057971015,28.5594900849858,1.09,0.802,0.636,0.408,0.924,1.02,1.04,1.06,1.1,0.769,1.11,0.926,0.693,0.813,0.955,1.17,1.04,1,1.04,0.899,2.761,-3.929,-1.781,-2.128,-2.763,-0.731,3.321,5.136,1.951,-8.471,3.119,-2.092,-1.055,-1.391,-3.715,4.258,3.783,0.375,0.362,-6.262,0.5133595231414335,0.5211376977344856,0.25314422766478406,1.2989551570396876,0.6731656556895932,3.5277557313396857,0.3266833329081848,3.366535385229153,1.1235926753054242,1.561998879641084
4,I17,sample,NCAPH,-3.25,-1.07,3.63,-1.52,0.62,0.17,-1.32,-0.46,2.83,1.97,125.176701076434,160.790755964579,497,151,52.8138832997988,46.8079470198675,0.535238683413058,0.553391587704338,37.1851106639839,29.0066225165563,127.407425588987,177.188284247681,853,552,56.4572098475967,40.9030797101449,0.521763967999903,0.534933399217083,36.736225087925,29.1376811594203,1,0.966,0.636,0.645,0.914,0.879,1.03,1.07,1.11,0.914,1.05,1.04,0.906,0.723,0.958,1.08,1.03,1.01,1.12,0.92,-0.229,0.023,-1.902,-0.112,-4.079,-2.519,2.737,2.345,1.934,-0.379,1.475,0.311,-0.738,-0.8,-2.425,0.379,2.932,1.587,5.327,-2.656,0.8230722933011413,0.4864894654563447,1.2049099551418772,0.2036467529817257,1.1695546160825496,2.049195451878615,0.13788582233137667,0.5359869401394032,2.399213308565956,1.610082140761769
3,F10,sample,POLR1A,-3.34,-1.5,-0.88,-2.4,-0.44,-0.01,-0.19,0.29,2.97,2.65,124.387115156596,181.542701556489,738,310,53.3150406504065,44.2451612903226,0.538783781779106,0.542875884071377,34.2520325203252,29.7709677419355,123.821889635802,168.666375952096,850,777,56.6952941176471,36.0945945945946,0.520002306705051,0.53909109562406,32.3223529411765,29.8622908622909,0.997,1.02,0.946,0.804,0.935,0.844,1.03,1.06,0.949,0.912,1.01,0.995,0.965,1,0.95,0.966,1.03,1.01,0.978,0.951,-1.412,0.907,-0.179,0.255,-3.712,-3.124,3.198,4.388,-1.407,-3.042,0.541,-0.926,-0.191,0.325,-2.971,0.134,2.752,0.907,-0.355,-1.752,0.00848528137423857,0.04949747468305833,1.3809795436573271,1.2961267299149417,0.5239661248592318,2.303753893105772,0.3153696244092003,2.4614387053103717,0.743876333808248,0.912167747730646
3,B10,sample,LMNA,-3.36,-2.19,-2.6,-3.56,-1.05,-1.1,-0.45,-0.77,2.22,5.51,124.727923963516,165.717325262948,711,246,53.9345991561181,45.8475609756098,0.527315573000575,0.552289692100175,30.4697609001406,29.6869918699187,117.468926151505,166.949146845803,804,629,56.3383084577114,34.845786963434,0.521658494671456,0.557390801684521,30.9228855721393,29.4372019077901,1,0.931,0.911,0.638,0.946,0.875,1.01,1.08,0.844,0.909,0.96,0.985,0.913,0.811,0.944,0.933,1.03,1.05,0.936,0.938,-0.335,-1.491,-0.382,-0.504,-3.523,-2.883,1.086,5.565,-2.759,-3.498,-1.77,-0.701,-0.524,-1.045,-3.203,-1.505,3.346,5.45,-2.433,-3.618,0.10040916292848975,0.38254476862192216,1.0146982310026955,0.5586143571373726,0.2262741699796954,0.9743931444750624,1.5980613254815974,0.08131727983645312,0.23051681066681456,0.08485281374238547
4,B07,sample,BUB1B,-3.47,-1.58,-2.33,-3.19,1.12,0.51,-1.97,-0.72,3.28,2.37,130.912326504878,175.005479537874,348,135,52.0316091954023,48.0962962962963,0.556349198870431,0.531591376898722,30.3591954022989,26.5407407407407,132.202580606397,178.88053984146,542,488,54.6734317343173,36.0204918032787,0.525666055766303,0.550415337683085,30.4428044280443,28.9426229508197,1.05,1.05,0.446,0.577,0.9,0.903,1.07,1.03,0.902,0.836,1.09,1.05,0.576,0.639,0.928,0.952,1.04,1.04,0.924,0.914,0.571,0.194,-2.418,-0.35,-4.406,-1.233,5.421,0.33,-1.941,-2.657,1.665,0.826,-1.515,-1.096,-2.538,-1.921,1.143,4.405,-2.721,-3.724,0.6385174234114526,0.5275016587651645,0.7735748186180831,0.446891485709898,1.3208754672564706,0.48648946545634464,3.0250028099160504,2.8814601333351813,0.5515432893255071,0.7544829355260463
4,L10,sample,PAFAH1B1,-3.47,-3.61,0.55,-2.48,0.24,-1.02,-1.59,-1.6,2.52,0.83,121.747957096728,171.182686276352,534,165,52.5187265917603,43.1424242424242,0.537178186664445,0.52783077929302,35.4419475655431,30.4606060606061,126.137421803211,155.294208757765,680,441,54.6816176470588,29.546485260771,0.528316486119432,0.539370606576595,33.5632352941176,27.9750566893424,0.976,1.03,0.684,0.705,0.908,0.81,1.04,1.02,1.05,0.96,1.04,0.911,0.723,0.577,0.928,0.781,1.04,1.01,1.02,0.883,-0.271,-0.054,-1.299,-0.284,-3.452,-2.996,2.234,0.419,-0.001,-0.403,0.745,-1.977,-1.885,-2.913,-3.488,-4.217,2.804,1.236,1.101,-4.555,0.4143645737753169,1.8589837277394337,0.7184204896855323,1.359766340221731,0.02545584412271573,0.8633773798287743,0.40305086527633194,0.5777062402294093,0.7792316728675753,2.935907355486545
2,H13,sample,CENPI,-3.47,1.12,-1.36,-0.43,-1.67,-0.28,-0.94,-0.62,4.04,0.04,111.535648278709,166.039548218482,623,297,50.9093097913323,53.7306397306397,0.550749154183494,0.516444406621254,34.9357945425361,31.9427609427609,120.877274971531,165.066021024992,772,904,55.4572538860104,37.9258849557522,0.528597225736676,0.535639985136312,31.7422279792746,31.3462389380531,0.909,0.948,0.773,0.767,0.887,1.04,1.06,1.01,0.977,0.988,0.997,0.997,0.969,1.04,0.935,1.03,1.05,1,0.973,0.987,-3.354,-0.877,-1.886,-1.241,-3.929,0.427,4.459,0.651,-1.282,-0.395,0.021,0.318,0.002,0.002,-3.001,1.804,3.619,-0.577,-1.447,-0.471,1.3350176028802017,0.8789337290148787,2.386485386504598,0.8449926035179243,0.656195092941116,0.973686037693876,0.5939696961966995,0.8683271272970804,0.11667261889578036,0.05374011537017758
4,G10,sample,NGDN,-3.58,-1.39,-1.1,-2.24,-2.5,-1.93,-2.26,-0.59,4.29,2.39,113.449633156489,132.792793764811,470,87,51.5851063829787,46.8448275862069,0.545810623885436,0.558537843269318,33.2404255319149,25.367816091954,109.056680490464,166.401382121143,631,923,54.7852614896989,32.9425785482124,0.535260514846489,0.539258625746919,32.1251980982567,31.0769230769231,0.91,0.797,0.602,0.372,0.892,0.879,1.05,1.08,0.988,0.799,0.897,0.976,0.671,1.21,0.93,0.87,1.05,1.01,0.975,0.981,-2.613,-3.864,-1.917,-1.308,-4.198,-1.342,4.667,3.443,-0.762,-3.911,-2.391,0,-2.611,0.118,-2.966,-1.43,3.912,1.345,-1.445,-0.573,0.4907321061434641,1.0083342699720168,0.15697770542341352,2.7322606025048195,0.8711555544218267,0.06222539674441608,0.5338656197958433,1.4835100269293768,0.482953931550412,2.3603224356006955
3,D12,sample,CENPM,-3.61,-0.35,-0.04,0.38,-0.81,-0.61,0.05,0.41,4.02,-0.43,123.706410222412,182.035527716448,619,397,53.2924071082391,50.8727959697733,0.546922206304317,0.509155157854824,35.1599353796446,31.9345088161209,121.31623088955,166.964541314767,898,851,56.5194877505568,35.400705052879,0.522521915765399,0.533038047086348,31.7472160356347,31.0317273795535,0.992,1.02,0.793,1.03,0.935,0.971,1.04,0.998,0.974,0.978,0.992,0.985,1.02,1.1,0.947,0.948,1.04,1,0.961,0.989,-0.421,-0.236,-0.466,0.047,-3.373,-0.063,4.654,-0.388,0.051,0.415,-1.194,-0.988,0.576,0.773,-3.846,-0.636,3.395,-0.476,-0.131,0.339,0.7368052659963825,0.5133595231414335,0.5465935418572012,0.5317442994522837,0.3344615075012369,0.40517218561989177,0.8902474375138633,0.06222539674441615,0.12869343417595164,0.05374011537017758
1,L03,sample,CENPL,-3.63,0.2,-1.35,-0.57,0.65,0.23,0.04,0.09,4.13,-0.69,124.207956463096,183.250134831511,744,370,52.6209677419355,52.0864864864865,0.550363973212523,0.513036206327045,33.0860215053763,31.5972972972973,113.702475888042,172.480097889805,350,775,55.1614285714286,39.1387096774194,0.519736890269936,0.528741346283871,25.9542857142857,30.9303225806452,1.01,1.01,0.892,1.07,0.891,0.979,1.08,1.01,1.01,0.982,0.994,1.02,1.01,0.939,0.935,1.06,1.03,0.986,0.834,0.98,0.453,-0.062,-0.058,0.28,-5.342,-0.711,6.905,0.32,-0.289,0.113,0.842,0.521,0.134,-0.091,-1.919,1.112,1.354,-1.698,-2.418,-1.244,0.13576450198781712,0.2623366158202091,0.27506453788156693,0.4122432534317572,2.420426512001552,1.2890556621030762,3.925149742366526,1.426941484434453,1.5054303371461597,0.959543902070145
4,G11,sample,PPP2R1A,-3.67,-0.97,-1.24,-3.9,-1.3,0.65,-2.21,-2.59,5.61,2.94,114.202964608858,137.356629705045,384,79,49.3932291666667,46.5569620253165,0.561761319870442,0.573061343863967,33.5911458333333,24.8607594936709,115.78084139433,199.71102459893,654,427,55.5252293577982,36.5140515222482,0.540063974135994,0.538797750946955,31.677370030581,29.5995316159251,0.916,0.825,0.492,0.338,0.854,0.874,1.08,1.11,0.998,0.783,0.952,1.17,0.695,0.559,0.943,0.965,1.06,1.01,0.961,0.934,-1.567,-2.703,-2.22,-2.048,-5.174,-1.545,6.684,4.649,-0.537,-4.539,-1.032,4.004,-2.207,-3.129,-2.173,-0.389,4.529,1.234,-1.939,-3.271,0.00919238815542536,0.7643824304626579,0.3783021279348028,4.742565181418174,2.122027450340829,0.8174154390516488,1.5238151134570102,2.4147696577520597,0.9913637072235396,0.8966113985445421
4,B05,sample,TAF1,-3.69,-0.45,0.15,-1.29,-4.26,-2.3,0.35,-0.22,2.84,0.49,105.263305270322,142.375213409584,854,207,53.3700234192037,51.9275362318841,0.54130114626339,0.528051069808664,32.0632318501171,29.6231884057971,110.532456594123,161.183470773605,928,812,56.0172413793103,38.1619458128079,0.529319105158374,0.533282165039485,31.9633620689655,30.8189655172414,0.844,0.855,1.09,0.885,0.923,0.975,1.04,1.02,0.953,0.933,0.909,0.946,0.986,1.06,0.951,1.01,1.04,1,0.97,0.973,-5.313,-3.35,0.529,-0.438,-4.736,-0.219,3.345,0.835,0.472,-1.394,-3.206,-1.243,0.166,-0.001,-2.639,-0.69,2.325,0.155,-0.163,-1.193,0.25667976157071676,0.30900566337852126,1.4898739879600555,1.4898739879600555,1.48280292014819,0.33304729393886384,0.7212489168102785,0.4808326112068523,0.44901280605345767,0.14212846301849594
1,C20,sample,CHEK1,-3.75,-0.84,-1.08,-9.61,-3.95,3.21,2.78,-3.04,4,-1.62,99.0849617917441,203.659652414143,1230,121,53.8747967479675,47.8595041322314,0.531723369622685,0.480988449730231,29.3520325203252,22.6115702479339,98.5712361548302,187.482112315829,787,472,55.7064803049555,40.978813559322,0.523705234534131,0.530229027253956,30.5273189326557,25.4470338983051,0.808,1.13,1.47,0.35,0.912,0.9,1.04,0.944,0.892,0.703,0.862,1.11,2.26,0.572,0.944,1.11,1.04,0.989,0.981,0.806,-5.594,2.291,3.916,-2.497,-5.007,-2.974,5.245,-2.047,-2.111,-8.522,-2.304,4.137,1.645,-3.581,-2.49,1.292,2.757,-1.199,-0.058,-10.691,1.6058395000746493,0.7665037508062176,2.326381310103742,1.3053191180703665,1.7797877682465395,3.016517528541812,1.7592816715921302,0.5996265504461924,1.4516902217759822,1.533714608393622
2,N20,sample,POLR2H,-3.79,-1.26,1.56,-0.7,0.7,1.91,-1.57,-2.52,2.51,1.02,121.706769054958,189.863439859323,400,278,49.98875,46.3111510791367,0.548426332724903,0.524958955285929,38.6325,30.1978417266187,124.629812611901,173.873759051635,887,556,56.9853438556934,38.636690647482,0.505159992332084,0.532404610173809,33.3709131905299,31.1744604316547,0.992,1.08,0.497,0.718,0.871,0.895,1.05,1.03,1.08,0.934,1.03,1.05,1.11,0.64,0.961,1.05,1,0.997,1.02,0.981,-0.089,1.362,-3.176,-1.582,-4.994,-3.128,4.855,2.036,2.597,-1.77,1.486,2.457,0.026,-3.46,-2.595,0.605,0.158,-0.005,0.521,0.37,2.264155913359325,1.3279465350683362,1.1136931803688124,0.7742819253992694,1.6963491680665272,2.639629614169382,3.321280551233214,1.4432049404017435,1.4679536777432725,1.5132085117392118
1,E11,sample,AURKA,-3.84,0.53,-6.62,-8.74,1.5,0.04,-2.24,-2.35,6.59,1.14,133.829558995109,178.999824883536,345,162,54.4536231884058,49.0740740740741,0.577197352130742,0.539617392164206,26.7942028985507,20.7530864197531,123.487465071846,170.570874758931,248,601,50.6592741935484,41.9925124792013,0.52315870837486,0.534792136748474,25.0362903225806,27.0116472545757,1.09,0.991,0.414,0.468,0.922,0.923,1.13,1.06,0.815,0.645,1.08,1.01,0.713,0.728,0.858,1.13,1.04,0.997,0.805,0.856,2.124,-0.34,-3.621,-2.025,-4.193,-2.043,11.757,2.889,-7.9,-10.129,0.867,0.416,-0.86,-2.675,-3.481,3.113,1.426,-0.614,-5.348,-7.36,1.9523218228560577,0.4596194077712558,0.8888332239514903,0.5345727265770299,0.5034600282048216,3.645842563797839,7.305120156438222,2.476995054496476,1.8045365055880696,1.9579786771055496
1,G18,sample,TWISTNB,-3.88,-4.05,-1.85,-4.52,-0.03,0.48,0.14,-1.95,4.43,4.32,119.309777768945,175.974087842113,669,128,53.8565022421525,43.9609375,0.535502324691791,0.566373884219992,29.6412556053812,26.6171875,122.079132294721,173.919368157925,507,549,53.3027613412229,31.2367941712204,0.543558430504191,0.546772516784802,30.2998027613412,29.0273224043716,0.973,0.974,0.802,0.37,0.912,0.827,1.05,1.11,0.901,0.827,1.07,1.03,1.46,0.665,0.903,0.843,1.08,1.02,0.974,0.92,-1.215,-0.088,-0.946,-1.513,-4.613,-5.15,5.251,6.053,-3.724,-5.045,1.154,1.054,1.235,-2.387,-3.14,-2.957,3.599,2.579,0.022,-4.004,1.5421998897678602,0.6180113267570426,1.6751359646309312,0.8075159441150374,1.0415682886877848,1.550685171142099,1.1681404025201767,2.456488957842066,2.648822002324807,0.7360981592151963
